,user id,test group,converted,total ads,most ads day,most ads hour,mapped_customer_id,predicted_clv_90d
278353,1447051,ad,True,32,Monday,17,12987.0,3149.353449828135
278381,1148753,ad,True,62,Monday,11,18268.0,3087.402686820689
278439,1030944,ad,True,31,Wednesday,20,14459.0,4812.78283068255
278592,1225047,ad,True,74,Wednesday,17,13673.0,6887.190050444761
278602,1440372,ad,True,36,Wednesday,17,13246.0,9596.596134042007
278633,1328389,ad,True,93,Thursday,14,14432.0,19267.15871104314
278846,1506977,ad,True,75,Wednesday,17,16637.0,6305.473576114276
278847,1345566,ad,True,20,Monday,13,17109.0,4326.451707505009
278869,1101545,ad,True,66,Thursday,12,17014.0,7728.653622267735
278870,1191036,ad,True,61,Monday,9,12682.0,46934.45184400184
278918,1029583,ad,True,54,Monday,10,14615.0,558.2799524105449
278945,1096005,ad,True,76,Thursday,11,16158.0,31.88710682234428
278952,1267482,ad,True,88,Monday,13,15212.0,1399.0800465774842
279020,1410609,ad,True,73,Wednesday,17,12908.0,4055.441035185795
279069,1256348,ad,True,35,Friday,14,14640.0,8065.718899687618
279079,1004949,ad,True,44,Sunday,21,18210.0,10315.366255122488
279132,1578739,ad,True,79,Wednesday,13,14024.0,2492.8369027851945
279141,1591406,ad,True,75,Tuesday,16,15122.0,9255.284796168036
279146,1241858,ad,True,41,Wednesday,20,12694.0,4110.4605894696
279157,1617002,ad,True,25,Monday,15,13154.0,2529.5457353574893
279160,1251736,ad,True,70,Saturday,20,15163.0,3292.4823462206487
279170,1471092,ad,True,12,Tuesday,15,15070.0,1530.0316638706583
279179,1463406,ad,True,24,Sunday,21,16279.0,13357.773594974009
279212,1179732,ad,True,48,Monday,17,14696.0,8809.982490203967
279224,1186363,ad,True,47,Saturday,22,15901.0,2502.92921529514
279258,1083078,ad,True,34,Friday,20,14699.0,2109.1745994104476
279388,1038218,ad,True,19,Thursday,19,18220.0,3814.4676978548237
279445,1185295,ad,True,70,Thursday,19,17613.0,17123.673166567696
279661,1323329,ad,True,77,Wednesday,13,17063.0,7560.329692656705
279689,1551298,ad,True,60,Thursday,10,14664.0,7494.240960461977
279727,1623114,ad,True,106,Thursday,12,18272.0,9343.845838536512
279749,1315433,ad,True,134,Saturday,17,17738.0,9446.146872723968
279829,1634429,ad,True,34,Sunday,11,15797.0,6168.828422110632
279839,1462773,ad,True,19,Thursday,10,13202.0,1141.2524108678467
279844,1533871,ad,True,33,Saturday,9,16043.0,5013.743232194805
279845,1547846,ad,True,33,Tuesday,16,18145.0,11483.571013917966
280013,1091384,ad,True,97,Wednesday,21,14455.0,212.16795325201613
280024,1533258,ad,True,62,Thursday,13,17353.0,7431.663956655236
280030,1635686,ad,True,14,Thursday,22,17067.0,95.24105383548479
280036,1240138,ad,True,69,Thursday,20,14591.0,8211.873252255215
280039,1198872,ad,True,24,Tuesday,11,13655.0,5116.09273948654
280059,1339200,ad,True,88,Tuesday,9,14947.0,2714.564419476955
280102,1365630,ad,True,39,Tuesday,16,15157.0,5423.121323773694
280203,1405838,ad,True,35,Tuesday,19,12476.0,35646.363015373194
280220,1593368,ad,True,68,Tuesday,19,13049.0,5179.266401593084
280279,1646050,ad,True,115,Tuesday,9,16680.0,1975.0402457125927
280338,1613732,ad,True,103,Friday,11,12569.0,18652.796859295246
280343,1370864,ad,True,103,Thursday,15,13834.0,360.3264147990964
280388,1250230,ad,True,91,Monday,15,16316.0,13839.799636412874
280402,1420819,ad,True,62,Sunday,8,12924.0,5316.379207605291
280417,1394947,ad,True,17,Thursday,14,13140.0,3814.480139998392
280574,1482651,ad,True,59,Friday,23,12782.0,12589.917970879067
280694,1049701,ad,True,46,Thursday,17,13970.0,1068.8040171502228
280724,1651508,ad,True,104,Wednesday,10,13003.0,2497.3987864886
280769,1321055,ad,True,23,Tuesday,13,14522.0,4288.891563813037
280775,1068017,ad,True,111,Thursday,10,12594.0,11779.934258702004
280800,1530435,ad,True,19,Wednesday,14,15094.0,608.8259592816573
280809,1393275,ad,True,64,Thursday,9,12712.0,14428.111401474845
280815,1290102,ad,True,80,Thursday,10,15704.0,7870.372421682719
280898,1244787,ad,True,27,Saturday,23,14212.0,4415.287827453127
280981,1511465,ad,True,27,Tuesday,15,16418.0,4530.783941026468
281260,1196864,ad,True,27,Thursday,10,17420.0,4297.1099416683455
281273,921669,psa,True,34,Monday,16,15355.0,5639.845514914353
281282,1479942,ad,True,31,Sunday,10,17270.0,878.1776280044501
281289,1509664,ad,True,7,Thursday,10,15514.0,12882.73797979558
281296,1322465,ad,True,32,Saturday,20,12926.0,1974.2461648192348
281453,1596161,ad,True,10,Friday,14,15396.0,1783.3906941529756
281467,1168192,ad,True,71,Thursday,15,15704.0,7870.372421682719
281478,1252303,ad,True,73,Wednesday,11,12873.0,3676.404336973233
281542,1133657,ad,True,59,Tuesday,20,17873.0,12443.951801591511
281579,1264472,ad,True,50,Thursday,10,17753.0,919.4593407372007
281839,1104268,ad,True,76,Monday,11,17152.0,5674.6453762327
281846,1354203,ad,True,34,Wednesday,12,15612.0,5099.804455500694
281848,1165248,ad,True,98,Thursday,11,12463.0,6568.92121132521
281882,1559723,ad,True,28,Monday,8,14915.0,4035.287243860393
281895,1412064,ad,True,59,Tuesday,11,17797.0,4543.52862899615
281934,1167344,ad,True,28,Monday,10,12798.0,23188.681982692695
281959,1071201,ad,True,15,Thursday,12,15059.0,7294.531467660197
281991,1559752,ad,True,61,Tuesday,15,13258.0,4455.743746356146
282065,1157367,ad,True,96,Saturday,17,15695.0,2355.558653223364
282137,1268418,ad,True,67,Tuesday,16,16988.0,2046.5598204800147
282166,902031,psa,True,18,Thursday,11,17504.0,10896.46456093687
282236,1143826,ad,True,62,Thursday,11,13414.0,6114.281464621424
282252,1472987,ad,True,98,Tuesday,11,14659.0,9181.24158310841
282262,1302946,ad,True,23,Wednesday,18,14145.0,15356.313655141425
282315,1587276,ad,True,70,Tuesday,12,12815.0,3497.472778414908
282399,1171091,ad,True,43,Sunday,20,17238.0,15657.464110461511
282409,1428649,ad,True,110,Tuesday,11,16278.0,3542.1167487799376
282544,1228049,ad,True,38,Sunday,18,16668.0,2700.55139057009
282628,1060269,ad,True,49,Thursday,13,18211.0,3915.367764186545
282662,1392288,ad,True,46,Wednesday,11,14592.0,6661.617232305611
282689,1399357,ad,True,61,Thursday,12,15538.0,134.88612581030068
282766,1181119,ad,True,67,Thursday,10,13541.0,1178.1713387815387
282845,1269559,ad,True,84,Friday,16,13575.0,6189.435503147741
282925,1204261,ad,True,79,Friday,13,16102.0,9422.569562915995
282930,1099876,ad,True,79,Tuesday,20,14967.0,4436.84208587354
283006,1488416,ad,True,6,Thursday,12,13917.0,3478.471856359636
283040,1032131,ad,True,31,Saturday,16,15854.0,10834.178137123741
283069,1309521,ad,True,59,Monday,10,14910.0,6634.989823581883
283073,1450044,ad,True,74,Saturday,13,15272.0,4515.773903699452
283100,1170261,ad,True,51,Wednesday,17,16797.0,2391.7167648552845
283264,1254659,ad,True,62,Friday,15,15796.0,12449.439096470034
283435,1440567,ad,True,43,Tuesday,19,17524.0,828.6808197605625
283467,1340213,ad,True,43,Tuesday,18,14127.0,5363.993044439336
283483,1153964,ad,True,71,Tuesday,15,16522.0,455.6298918449003
283506,1482725,ad,True,68,Thursday,11,17480.0,2858.9206463796017
283703,1014165,ad,True,37,Tuesday,15,15513.0,54882.03802357618
283783,1252103,ad,True,38,Sunday,17,15084.0,1721.0348236921773
283810,1372053,ad,True,63,Wednesday,13,12734.0,703.8132227865772
283812,1398945,ad,True,43,Saturday,17,18084.0,2254.804872924645
283890,1525388,ad,True,45,Tuesday,11,17655.0,11850.737819720347
283985,1161679,ad,True,41,Monday,18,13929.0,7112.125715815509
283996,1126941,ad,True,90,Wednesday,14,13285.0,7967.808478612099
284057,1360420,ad,True,59,Thursday,17,14019.0,9244.581317934086
284168,1158056,ad,True,20,Thursday,13,15376.0,5034.990904444395
284280,1270788,ad,True,47,Tuesday,13,12369.0,2452.9704799038864
284311,1445671,ad,True,88,Tuesday,12,12517.0,11627.710605405997
284327,1615727,ad,True,18,Monday,11,14511.0,10697.307007781505
284388,1068751,ad,True,108,Tuesday,11,16787.0,1590.7224927772163
284521,1546652,ad,True,60,Thursday,16,16160.0,4828.818373391809
284528,1274457,ad,True,43,Sunday,1,18135.0,3431.0378388952818
284617,1069645,ad,True,43,Monday,14,14154.0,11315.313101763171
284643,1036218,ad,True,111,Monday,17,16904.0,16854.597944575977
284674,1573931,ad,True,11,Saturday,12,17672.0,12908.59865085803
284696,1400040,ad,True,30,Monday,21,12883.0,6741.318211270373
284715,1615838,ad,True,66,Tuesday,13,16322.0,6224.20096313713
284782,1317355,ad,True,54,Thursday,14,12577.0,3833.085701475774
284885,1556303,ad,True,6,Friday,14,16121.0,4421.720209333947
284935,1504041,ad,True,78,Tuesday,14,13016.0,4984.911629389363
284939,1563270,ad,True,22,Tuesday,7,14844.0,13765.292592500335
285120,1512529,ad,True,22,Friday,0,12517.0,11627.710605405997
285122,1181314,ad,True,26,Tuesday,10,15312.0,6064.956505123271
285136,1324233,ad,True,73,Tuesday,17,14283.0,297.44119963657306
285205,1501129,ad,True,64,Thursday,11,16854.0,845.5001625302575
285208,1056067,ad,True,25,Thursday,11,17342.0,1834.7687490077503
285225,1001803,ad,True,65,Monday,16,17946.0,1303.6466830154159
285254,1332119,ad,True,59,Thursday,17,14040.0,24086.378043795077
285312,1177945,ad,True,54,Tuesday,15,17150.0,1750.9813695656724
285320,1060116,ad,True,14,Friday,15,13499.0,6299.9754801320905
285361,1522536,ad,True,81,Saturday,15,17807.0,1052.6996721144092
285489,1605932,ad,True,55,Thursday,14,12571.0,4856.6919326265
285498,1450604,ad,True,37,Sunday,23,16916.0,4666.134013665167
285711,1132264,ad,True,56,Thursday,17,12507.0,4113.2072356474755
285798,1383597,ad,True,31,Monday,15,13333.0,1757.8416999135766
285808,1273080,ad,True,61,Sunday,17,13993.0,13044.233390386871
285845,1601061,ad,True,81,Tuesday,13,15708.0,13588.266450203291
286049,1527943,ad,True,89,Monday,16,12584.0,9715.780558272254
286079,1650783,ad,True,58,Friday,11,14354.0,6025.186721561692
286100,1168635,ad,True,45,Monday,15,17496.0,2242.4583055327776
286274,1423581,ad,True,99,Sunday,12,12749.0,17181.60490344361
286293,1462295,ad,True,86,Friday,12,17119.0,4922.363137818772
286301,1431653,ad,True,109,Tuesday,16,14527.0,53239.66931811227
286386,1640783,ad,True,103,Tuesday,12,15051.0,7559.168134090732
286524,1206537,ad,True,25,Wednesday,9,16728.0,5555.179885567968
286583,1068037,ad,True,60,Wednesday,15,12791.0,1391.9323628189131
286598,1547819,ad,True,89,Wednesday,17,16266.0,4342.7063395869445
286600,1272832,ad,True,32,Monday,21,16911.0,154.14693225186812
286617,1573769,ad,True,25,Thursday,16,13771.0,11549.153800683858
286623,1000182,ad,True,62,Sunday,23,17731.0,3866.6036380874257
286655,1434469,ad,True,17,Saturday,15,17994.0,4706.1493310063215
286701,1049759,ad,True,45,Monday,13,14756.0,5426.552934663115
286734,1258619,ad,True,25,Monday,14,17725.0,15120.394287044292
286779,1047001,ad,True,47,Thursday,18,16827.0,564.8958992359183
286851,1059754,ad,True,78,Friday,15,16416.0,6134.846539344951
286856,1635843,ad,True,29,Thursday,17,13769.0,12101.293371712882
286910,1413941,ad,True,64,Tuesday,17,12761.0,235.6838733554673
286929,1488023,ad,True,59,Thursday,10,12952.0,9416.544357963765
286986,1274180,ad,True,82,Friday,11,15401.0,590.9655994422757
287017,1073517,ad,True,100,Thursday,14,16676.0,7488.6437393635115
287108,1352173,ad,True,15,Thursday,17,15569.0,8055.217743399325
287220,1192792,ad,True,30,Thursday,17,14452.0,2707.841077214632
287264,1293768,ad,True,143,Monday,17,17796.0,5199.920883833354
287268,1142155,ad,True,71,Monday,8,15951.0,4007.3111634092156
287303,1580008,ad,True,34,Tuesday,8,18194.0,8367.395047441196
287309,1488430,ad,True,83,Friday,15,14940.0,1193.2656846752645
287562,1566722,ad,True,80,Thursday,0,13406.0,1226.6426135936529
287564,1122358,ad,True,56,Thursday,18,14316.0,1320.7881263552717
287570,1287096,ad,True,69,Sunday,22,12990.0,3013.458538248333
287573,1312194,ad,True,36,Friday,21,16298.0,4110.745616185643
287576,1191429,ad,True,53,Saturday,21,17644.0,12644.169969486695
287595,1468386,ad,True,30,Thursday,19,15963.0,6421.346291919154
287742,1557174,ad,True,51,Sunday,10,15122.0,9255.284796168036
287747,1528543,ad,True,61,Wednesday,15,17801.0,996.4515689064318
287769,1373361,ad,True,49,Thursday,18,16208.0,7780.065778143071
287810,1425368,ad,True,61,Tuesday,18,16075.0,487.84521991964965
287885,1017965,ad,True,66,Saturday,14,15116.0,6877.251023208914
287888,1042267,ad,True,63,Friday,10,13855.0,994.9110698235287
287928,1274187,ad,True,1,Thursday,18,13453.0,2386.516142528287
287929,1134455,ad,True,25,Thursday,11,14873.0,2040.8470761356868
287980,1403484,ad,True,54,Sunday,17,14653.0,7428.659907123138
288028,1166222,ad,True,22,Saturday,18,12376.0,471.9806924136566
288202,1650201,ad,True,31,Sunday,11,14104.0,2534.228940799563
288279,1051707,ad,True,11,Friday,11,18231.0,2566.580931662502
288393,1428748,ad,True,114,Thursday,19,16716.0,2678.848005387409
288420,1108782,ad,True,14,Saturday,20,14189.0,17722.803591472864
288431,1391637,ad,True,62,Monday,15,15950.0,14876.180587645254
288554,1220721,ad,True,58,Thursday,19,17563.0,184.66252267519195
288607,1333977,ad,True,30,Friday,22,17908.0,1833.3554917218528
288715,1458022,ad,True,24,Monday,20,14191.0,10497.382074411402
288797,1197135,ad,True,95,Saturday,21,16815.0,601.3599385992546
288804,1371472,ad,True,29,Thursday,20,17450.0,614259.8616520945
288808,1621050,ad,True,56,Sunday,17,13480.0,884.1818531513726
288833,1068997,ad,True,59,Friday,20,13159.0,10185.247430275322
289029,1645892,ad,True,15,Thursday,20,18205.0,6097.005599592209
289185,1551417,ad,True,18,Thursday,14,13268.0,12851.425481903472
289220,1610291,ad,True,60,Thursday,21,17548.0,2210.122646226118
289250,1345604,ad,True,62,Sunday,16,18258.0,254.93697481937429
289301,1115302,ad,True,50,Thursday,21,15737.0,5500.317171894391
289351,1264791,ad,True,31,Friday,11,16131.0,17894.634276241264
289448,1168494,ad,True,54,Wednesday,20,14005.0,15580.574335822517
289604,1290097,ad,True,3,Monday,17,14759.0,7258.405454983961
289786,1134291,ad,True,3,Thursday,22,12493.0,2288.993264821909
289926,1618529,ad,True,64,Friday,9,14707.0,660.1915990982376
290079,1105665,ad,True,51,Saturday,22,14954.0,1703.9069514680427
290292,1563054,ad,True,14,Thursday,22,13584.0,1545.5482475201131
290352,1534774,ad,True,16,Saturday,21,17194.0,1513.2379609542963
290385,1093534,ad,True,55,Sunday,15,15983.0,8239.649641899985
290407,1245549,ad,True,39,Sunday,21,12787.0,2995.9359410196157
290410,1205865,ad,True,74,Sunday,20,16450.0,3322.852353654697
290461,1499483,ad,True,119,Saturday,15,18215.0,4319.319629043634
290535,922985,psa,True,54,Thursday,23,13468.0,26457.95891952634
290557,1639241,ad,True,52,Thursday,21,15946.0,1499.343909316755
290563,1027000,ad,True,12,Thursday,23,14412.0,3844.3184199003904
290709,1185528,ad,True,70,Thursday,11,17757.0,20036.393295262107
290793,1038151,ad,True,95,Tuesday,0,16744.0,9341.643439666675
290806,1151782,ad,True,18,Monday,13,15364.0,4276.989021587401
290908,1043874,ad,True,83,Thursday,13,14741.0,6426.254439163885
290922,1168957,ad,True,66,Monday,22,13759.0,4687.724664234293
290972,1039098,ad,True,39,Friday,23,13393.0,391.52375787541814
290978,1454657,ad,True,45,Tuesday,16,12397.0,10304.500858787851
290981,1046645,ad,True,36,Sunday,15,14152.0,4671.09950573113
291098,1266479,ad,True,59,Friday,13,14370.0,778.9438927041456
291101,1446952,ad,True,61,Friday,19,16571.0,9651.596900863327
291108,1148794,ad,True,25,Tuesday,20,14420.0,3550.766762009322
291287,1498590,ad,True,109,Sunday,22,15304.0,3906.1839795830606
291411,1618857,ad,True,12,Wednesday,9,12886.0,4944.715719488728
291547,1339881,ad,True,15,Friday,9,18026.0,646.2626318906547
291631,1351061,ad,True,45,Tuesday,21,13930.0,3601.7717800622763
291642,1004608,ad,True,16,Friday,9,16202.0,2516.3161789697274
291687,1514208,ad,True,32,Monday,10,15734.0,5948.810428305018
291710,1601843,ad,True,16,Friday,15,16895.0,3119.084926370639
291870,1338470,ad,True,93,Tuesday,10,14139.0,3115.897781658383
291884,1556302,ad,True,21,Friday,9,16749.0,1736.0738616330318
292066,1579726,ad,True,54,Saturday,12,13293.0,1025.5397496269243
292091,1427360,ad,True,58,Monday,10,18244.0,709.1665327161077
292120,1061229,ad,True,83,Saturday,15,13074.0,899.5656928409323
292280,1390371,ad,True,137,Thursday,13,15652.0,4817.095624763403
292410,1155291,ad,True,112,Friday,13,16802.0,233.20426622867146
292425,1202486,ad,True,87,Wednesday,10,14712.0,4355.693717629292
292452,1000044,ad,True,39,Friday,10,14299.0,25282.73188366378
292460,1011743,ad,True,22,Friday,13,15449.0,4811.362267613057
292478,1546626,ad,True,116,Friday,17,17837.0,10797.257857642899
292568,1316872,ad,True,50,Monday,13,16472.0,894.8471644600559
292584,1422477,ad,True,49,Monday,14,13083.0,2449.364308212985
292653,1514262,ad,True,108,Friday,10,17491.0,14252.970363013172
292698,1536179,ad,True,75,Wednesday,12,14930.0,10852.941996671785
292732,1544580,ad,True,22,Friday,16,12383.0,4368.999445305569
292751,1398595,ad,True,55,Friday,10,16868.0,903.8056542150356
292783,1305078,ad,True,4,Saturday,10,12825.0,651.5436530596797
292816,1400341,ad,True,57,Tuesday,15,17643.0,1000.683363137434
292984,1222831,ad,True,57,Wednesday,11,18171.0,5319.951583394039
293055,1371868,ad,True,31,Wednesday,14,12504.0,2683.785620411395
293108,921845,psa,True,15,Friday,11,12497.0,12119.462337129362
293122,1264097,ad,True,72,Tuesday,10,15779.0,435.9146167119743
293173,1208576,ad,True,79,Tuesday,8,15934.0,654.2639230657644
293258,1629762,ad,True,70,Monday,14,16777.0,3509.722314931803
293462,1382382,ad,True,80,Tuesday,13,13501.0,5324.444273940173
293472,1511610,ad,True,82,Tuesday,12,15793.0,5122.618612312697
293493,1153078,ad,True,33,Thursday,17,15184.0,2133.506890314634
293545,1082267,ad,True,51,Tuesday,15,12958.0,1221.8874309686707
293580,1050225,ad,True,46,Friday,13,16647.0,2067.078476399822
293637,1568410,ad,True,5,Friday,11,16972.0,1154.9237480717895
293648,1291114,ad,True,9,Friday,11,16456.0,14267.553570344151
293705,1057389,ad,True,59,Tuesday,14,14104.0,2534.228940799563
293738,1160337,ad,True,45,Friday,13,17119.0,4922.363137818772
293815,1455576,ad,True,34,Friday,12,17977.0,2459.2822599557426
293826,1255113,ad,True,136,Tuesday,13,16593.0,2908.972380705921
293871,1630830,ad,True,73,Tuesday,11,16639.0,5494.901537226418
293873,1513986,ad,True,34,Friday,11,13208.0,4720.064591254012
293875,1639677,ad,True,90,Monday,13,15283.0,574.0432989875524
293925,1585104,ad,True,5,Friday,11,14024.0,2492.8369027851945
294041,1614901,ad,True,61,Monday,11,16232.0,6285.543411066926
294057,1174414,ad,True,53,Sunday,14,16009.0,5912.410053864262
294060,1395028,ad,True,15,Friday,12,17298.0,2871.0629146314463
294243,1097247,ad,True,40,Tuesday,15,18069.0,10098.391472837622
294260,1517890,ad,True,35,Thursday,22,17870.0,8957.565673474059
294356,1415181,ad,True,68,Monday,9,14730.0,9237.986230563869
294462,1583208,ad,True,68,Monday,17,15994.0,2876.5044730378395
294617,1491561,ad,True,40,Tuesday,13,12541.0,4751.892752683951
294959,1491546,ad,True,99,Monday,11,15206.0,3733.8079042202644
294979,1068784,ad,True,77,Monday,23,17327.0,842.6462677489272
295017,1048581,ad,True,47,Friday,20,16428.0,780.2795342533567
295111,1210861,ad,True,71,Friday,20,16242.0,16527.442740785234
295119,1543965,ad,True,58,Friday,16,17652.0,20763.072259499113
295175,1312147,ad,True,76,Friday,16,12898.0,765.6601520543501
295288,1629997,ad,True,55,Friday,13,14493.0,11194.613663456661
295417,1407084,ad,True,31,Saturday,15,17450.0,614259.8616520945
295569,1614000,ad,True,25,Friday,13,13564.0,21529.945381314035
295644,1576823,ad,True,70,Tuesday,16,18196.0,3664.040055941465
295657,1210126,ad,True,36,Friday,22,15067.0,8263.630139408138
295700,1581848,ad,True,5,Friday,13,15407.0,5334.35735862798
295701,1367529,ad,True,68,Sunday,23,15349.0,2064.3944048762205
295732,1004240,ad,True,22,Thursday,13,16462.0,2320.3224723015596
295819,913590,psa,True,9,Friday,15,13027.0,32410.82263115759
295821,1524619,ad,True,88,Monday,15,14865.0,1170.536873810291
295830,1337644,ad,True,62,Monday,10,12510.0,9829.334954684866
295888,1098738,ad,True,44,Sunday,16,14231.0,3584.7310785061986
295895,1225198,ad,True,15,Friday,13,12840.0,8816.781396287937
295932,1040064,ad,True,11,Sunday,18,15582.0,4166.691782052109
295958,1381766,ad,True,93,Monday,16,14040.0,24086.378043795077
295962,1092729,ad,True,19,Friday,14,12455.0,9335.133643674295
295985,1302048,ad,True,37,Wednesday,22,16107.0,16915.737642213113
296071,1290578,ad,True,19,Saturday,14,16089.0,819.3654031389805
296086,1341664,ad,True,46,Monday,12,14128.0,2805.046081857969
296104,1524273,ad,True,47,Tuesday,16,13539.0,3984.983471970774
296228,1077142,ad,True,32,Wednesday,17,16190.0,6004.830015095673
296240,1240617,ad,True,40,Friday,14,16325.0,7666.204823857486
296290,1288357,ad,True,79,Thursday,14,17109.0,4326.451707505009
296319,1076108,ad,True,66,Monday,1,15117.0,5851.299316073295
296412,1327084,ad,True,80,Wednesday,12,15780.0,2241.287170799797
296505,1379086,ad,True,9,Friday,15,16365.0,7122.433802346042
296519,1422564,ad,True,73,Tuesday,14,13233.0,2839.716546076623
296548,1583919,ad,True,15,Friday,14,13155.0,5463.2825770417785
296564,1305169,ad,True,144,Monday,9,12621.0,52943.96477384777
296625,1394515,ad,True,45,Friday,21,15444.0,15574.473554258639
296644,1123324,ad,True,92,Wednesday,14,18085.0,2931.663337044556
296662,1444570,ad,True,56,Saturday,14,12701.0,5261.2257185283415
296710,1583335,ad,True,36,Monday,16,18127.0,2678.1209780620543
296791,1134685,ad,True,57,Tuesday,20,15505.0,17752.715730786796
296805,1343797,ad,True,16,Monday,16,13588.0,12425.62501121003
296816,1115743,ad,True,89,Sunday,22,15283.0,574.0432989875524
296896,908534,psa,True,53,Friday,15,13211.0,5910.4237536501905
296903,1117686,ad,True,31,Saturday,14,16632.0,584.1377791820548
296919,1024525,ad,True,61,Friday,15,15247.0,2838.3048534051054
296930,1169321,ad,True,26,Wednesday,21,15363.0,1619.0582305537628
296973,1440915,ad,True,82,Friday,16,13109.0,3178.1457238207827
297050,1228151,ad,True,128,Monday,13,15227.0,5879.370544498343
297104,1273181,ad,True,61,Friday,15,12867.0,16130.418443959385
297178,919542,psa,True,90,Tuesday,18,12891.0,2273.9325818883904
297221,1006879,ad,True,63,Friday,20,15484.0,8892.448515395097
297266,1644298,ad,True,90,Friday,13,16998.0,2118.8638755104403
297333,1117087,ad,True,85,Tuesday,8,16021.0,1199.3240731617152
297428,1113125,ad,True,23,Thursday,19,13482.0,1341.6635831937215
297443,1520342,ad,True,40,Tuesday,15,15708.0,13588.266450203291
297452,1615498,ad,True,58,Thursday,8,17414.0,4934.244395953111
297492,1341914,ad,True,80,Thursday,15,13748.0,4980.287903651488
297606,1652769,ad,True,17,Wednesday,16,17880.0,1763.5000259532874
297690,1163709,ad,True,78,Friday,17,16015.0,8612.225774286298
297719,1214478,ad,True,30,Friday,19,13827.0,4592.987001431708
297771,1296333,ad,True,15,Friday,16,15945.0,1706.6804738907183
297779,1246041,ad,True,35,Monday,11,13583.0,2545.383392324868
297802,1085445,ad,True,16,Friday,16,14997.0,2256.3789688578936
297856,1190211,ad,True,40,Friday,12,14932.0,1092.2874802086644
297903,1040057,ad,True,52,Wednesday,20,17315.0,27667.75207089004
297944,1239684,ad,True,21,Friday,16,14710.0,4659.630547726851
297945,1297355,ad,True,1,Friday,16,17137.0,987.9719972403349
297947,1429359,ad,True,10,Friday,16,14620.0,1825.8396035973974
298068,1140219,ad,True,48,Friday,17,16115.0,6909.73846129745
298179,1520490,ad,True,48,Friday,10,15074.0,4662.369572056143
298237,1418001,ad,True,69,Friday,13,13073.0,444.36697261929254
298283,1042231,ad,True,86,Friday,16,17242.0,6041.786467484224
298292,1159549,ad,True,25,Thursday,20,16112.0,1926.3587710974884
298326,1059092,ad,True,53,Saturday,23,13941.0,21556.430304633283
298411,1104692,ad,True,19,Friday,20,12770.0,4484.01346125473
298584,1618262,ad,True,128,Wednesday,15,16351.0,807.550000088376
298699,1084971,ad,True,32,Saturday,23,15467.0,4355.7955828705635
298832,1267646,ad,True,15,Tuesday,12,14315.0,7362.590339891336
298913,1416728,ad,True,25,Wednesday,16,13159.0,10185.247430275322
298997,1310749,ad,True,72,Tuesday,15,14425.0,1188.3603584184834
299023,908989,psa,True,10,Friday,18,15145.0,5674.48202134544
299069,1543761,ad,True,50,Saturday,21,17671.0,8259.496938833525
299127,1222926,ad,True,90,Thursday,14,17771.0,2032.4634109440408
299148,1159721,ad,True,57,Friday,17,16930.0,5447.686380606051
299166,1209412,ad,True,62,Friday,18,17343.0,1809.9107697393788
299173,1030295,ad,True,76,Wednesday,16,16918.0,6772.932098399548
299179,1519711,ad,True,53,Thursday,18,14754.0,3494.334180130421
299241,1368668,ad,True,51,Sunday,13,13787.0,3173.1507318596277
299272,1629938,ad,True,77,Monday,15,14199.0,2988.495525584114
299291,1257914,ad,True,93,Wednesday,20,13239.0,3187.72449254647
299297,1025051,ad,True,36,Friday,20,15140.0,8303.019448992354
299336,1441726,ad,True,15,Tuesday,16,15498.0,45881.41517045725
299407,1261187,ad,True,51,Monday,12,13021.0,10123.429829999417
299423,1297496,ad,True,31,Friday,18,18178.0,12276.426193257048
299437,1395085,ad,True,75,Wednesday,15,13964.0,598.1619299308898
299493,1401532,ad,True,63,Monday,18,14370.0,778.9438927041456
299500,1039124,ad,True,81,Wednesday,17,13117.0,6728.894192497726
299682,1348347,ad,True,121,Saturday,18,13710.0,1783.1829047720005
299748,1375950,ad,True,66,Monday,0,16329.0,2156.0765088825283
299776,1337091,ad,True,52,Friday,20,16593.0,2908.972380705921
299887,917874,psa,True,44,Saturday,16,17969.0,3607.046527987301
299915,1328728,ad,True,119,Thursday,21,14937.0,8090.240968749208
299931,914202,psa,True,9,Friday,23,13566.0,4233.9793572937615
299986,1108858,ad,True,38,Wednesday,12,15126.0,649.2104399428122
300026,1618855,ad,True,15,Friday,20,14034.0,3834.2513724268324
300031,1482491,ad,True,54,Friday,19,17851.0,1192.5679283660213
300034,1137850,ad,True,89,Sunday,1,15254.0,2682.172348545116
300343,1445407,ad,True,72,Friday,20,16650.0,4548.443139025529
300422,1493331,ad,True,72,Saturday,12,17358.0,1952.231765133041
300427,1525285,ad,True,44,Monday,21,12793.0,1212.4476695901628
300435,1116942,ad,True,4,Friday,20,16372.0,3963.7947378223084
300598,1392970,ad,True,77,Monday,14,15791.0,8396.451138227718
300631,1163554,ad,True,39,Friday,21,16317.0,5313.076675397225
300635,1469573,ad,True,59,Saturday,20,15142.0,7178.1907153661
300694,1242424,ad,True,70,Monday,20,17870.0,8957.565673474059
300747,900223,psa,True,56,Friday,21,13395.0,3077.238518858596
300816,1559602,ad,True,37,Thursday,19,16435.0,346.78066300670594
300881,1275229,ad,True,31,Friday,23,14704.0,4917.068694035176
300918,1090420,ad,True,42,Saturday,21,14228.0,872.5067114814047
301170,1174185,ad,True,36,Friday,10,16846.0,2171.005336582475
